,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
19,3957,UNUS SED LEO,LEO,unus-sed-leo,48,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,925969189.9,985239504.0,False,,20,,,,2024-07-17T15:35:00.000Z,5.846894127356305,832921.98657071,37.3296,0.04600456,0.6515607,0.79704349,3.33946357,-0.85671456,-0.38905761,5414043818.539185,0.2267,5760591069.98,,2024-07-17T15:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-07-17 16:37:19.547673
Bitcoin,-0.96404435,-1.56498544,10.4799798,-0.98030765,-4.38848894,-0.68315309
Ethereum,-0.87129547,-0.57148062,8.84293841,0.75778141,11.56714109,11.31706416
Tether USDt,-0.0304796,-0.01370053,-0.01203644,-0.00603644,-0.01241199,-0.03352879
BNB,-0.83207639,-1.02317427,7.11793381,-2.457385,-1.1542308,1.85376378
Solana,-1.2718918,-1.23335645,12.46060936,16.32931419,-5.62249852,8.12185441
USDC,-0.02714509,-0.0032482,-0.02611199,-0.07391533,0.00203415,0.00312606
XRP,-0.04619432,-5.43645567,28.32541724,19.08118634,11.878511,15.57775896
Toncoin,-0.08700964,-0.74552075,-0.22915949,1.91977442,12.74979597,12.28431998
Dogecoin,-1.51426113,-3.69947237,9.5696638,0.72682807,-20.18090656,-21.10985901
Cardano,-1.09540157,-4.01756277,7.39301778,15.77132716,-8.55087539,-8.96424716
TRON,-0.09965717,-0.20481452,-0.31040055,16.77254346,10.97664375,22.21275907
Avalanche,-0.99675537,-3.71314464,5.9915416,3.3568552,-24.4857634,-23.21760508
Shiba Inu,-1.64949204,-8.52708153,5.11534077,-1.83146612,-27.77585363,-23.91766637
Polkadot,-0.24932953,-4.3082876,0.79618074,6.65056049,-11.82402143,-8.76102533
Chainlink,-0.78693823,-4.02137734,6.73595226,2.23927762,-17.73195255,-1.75882082
Bitcoin Cash,-1.24425576,-1.38017187,5.7825141,-2.1307078,-23.27092175,-21.20762569
NEAR Protocol,-1.21541317,-1.45005088,23.74713268,31.76713047,-23.44522233,8.44607858
UNUS SED LEO,-0.06021483,-0.71351367,2.60463737,1.75268502,-1.14916641,-0.03657496
Litecoin,-0.68161608,-1.20254597,5.02822574,0.21870246,-12.80436941,-11.1493801
Dai,-0.01592375,0.01337389,-0.02076516,-0.03466891,-0.00952746,-0.00585735
0,1,Bitcoin,BTC,bitcoin,11607,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19727337.0,19727337.0,False,,1,,,,2024-07-18T15:45:00.000Z,63869.45166782886,28727737308.872143,-21.1198,-0.22059423,-1.85196793,10.91708948,-1.38744166,-4.46780675,-1.0709933,1259974197056.472,53.859,1341258485024.41,,2024-07-18T15:45:00.000Z,,,,,,2024-07-18 16:46:13.541968
1,1027,Ethereum,ETH,ethereum,9148,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120222728.17831157,120222728.17831157,True,,2,,,,2024-07-18T15:44:00.000Z,3410.997872084944,15493099345.862959,-16.0098,-0.86688097,-1.36686228,9.05252377,-0.3019587,10.98961878,10.44477544,410079469992.4674,17.5587,410079469992.47,,2024-07-18T15:44:00.000Z,,,,,,2024-07-18 16:46:13.541968
2,825,Tether USDt,USDT,tether,91910,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,113632416636.03844,117072162581.68193,True,,3,,,,2024-07-18T15:44:00.000Z,1.0001888715431666,56492043557.3108,-16.8825,-0.00214119,-0.06283286,-0.03454052,0.05959968,-0.01398908,-0.05496526,113653878565.92224,4.8606,117094274181.69,,2024-07-18T15:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-18 16:46:13.541968
3,1839,BNB,BNB,bnb,2193,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147581992.3924666,147581992.3924666,False,,4,,,,2024-07-18T15:44:00.000Z,568.1828282404978,1650882132.5793009,-9.7715,-0.42320357,-1.61087412,7.78071988,-2.68306981,-1.50280539,1.50973053,83853553834.9193,3.5904,83853553834.92,,2024-07-18T15:44:00.000Z,,,,,,2024-07-18 16:46:13.541968
4,5426,Solana,SOL,solana,706,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,464274532.9981066,580443422.2149613,True,,5,,,,2024-07-18T15:44:00.000Z,157.39218990419712,2125038376.2523525,-16.8829,-1.1468877,-1.79637636,12.71320759,15.20923477,-6.15442376,7.1796938,73073185465.32043,3.1288,91357261337.9,,2024-07-18T15:44:00.000Z,,,,,,2024-07-18 16:46:13.541968
5,3408,USDC,USDC,usd-coin,21040,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33769863394.425415,33769863394.425415,False,,6,,,,2024-07-18T15:44:00.000Z,1.0000521452226758,6281993222.322174,-11.1486,0.00532321,-0.02570285,-0.04257449,0.00433732,-0.01554444,-0.0145106,33771624331.47185,1.4443,33771624331.47,,2024-07-18T15:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-18 16:46:13.541968
6,52,XRP,XRP,xrp,1354,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55909481874.0,99987431729.0,False,,7,,,,2024-07-18T15:45:00.000Z,0.5678997608163596,3495579048.4137044,-0.7908,-1.41483899,-6.98051165,28.25392441,16.92758758,10.74051326,12.99556445,31750981383.611195,1.3579,56789976081.64,,2024-07-18T15:45:00.000Z,,,,,,2024-07-18 16:46:13.541968
7,11419,Toncoin,TON,toncoin,464,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2512083525.8243065,5109158711.59773,True,,8,3414166606.0,24456036156.343983,,2024-07-18T15:44:00.000Z,7.163105664897943,200851530.6003943,-17.7424,-0.77985038,-1.76895988,-0.40589709,1.89218068,12.24194711,11.36939508,17994319734.52889,0.7696,36597443709.91,,2024-07-18T15:44:00.000Z,,,,,,2024-07-18 16:46:13.541968
8,74,Dogecoin,DOGE,dogecoin,1025,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145167606383.70526,145167606383.70526,True,,9,,,,2024-07-18T15:45:00.000Z,0.11898086902975588,748177415.5210187,-5.1012,-1.05925625,-4.85863283,10.22812225,-0.68433252,-20.81188075,-22.1509857,17272167962.50279,0.7386,17272167962.5,,2024-07-18T15:45:00.000Z,,,,,,2024-07-18 16:46:13.541968
9,2010,Cardano,ADA,cardano,1213,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35889941128.29,37048613783.371,False,,10,,,,2024-07-18T15:44:00.000Z,0.42714141602299366,349196034.71795166,-14.4746,-1.27755113,-5.54440271,7.88589366,13.97919724,-9.25755917,-9.77387885,15330080274.51967,0.6556,19221363721.03,,2024-07-18T15:44:00.000Z,,,,,,2024-07-18 16:46:13.541968
10,1958,TRON,TRX,tron,1001,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87100220287.2389,87100281266.98253,True,,11,71659659264.0,9587340382.546509,,2024-07-18T15:44:00.000Z,0.13378992421978966,272499495.14423907,-10.8775,-0.43148671,-0.66246906,-0.63395986,16.44394204,10.55136466,21.32399219,11653131871.75668,0.4984,11653140030.23,,2024-07-18T15:44:00.000Z,,,,,,2024-07-18 16:46:13.541968
11,5805,Avalanche,AVAX,avalanche,753,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,394712643.2037411,444059013.2037411,False,,12,,,,2024-07-18T15:44:00.000Z,27.085709773387194,315175720.2734319,-27.0454,-0.83782191,-4.58867002,6.34697319,2.56942973,-24.71225195,-23.43119461,10691072097.703062,0.4572,19386562073.51,,2024-07-18T15:44:00.000Z,,,,,,2024-07-18 16:46:13.541968
12,5994,Shiba Inu,SHIB,shiba-inu,846,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270698811007.9,589519203744145.5,False,,13,,,,2024-07-18T15:44:00.000Z,1.724304835206618e-05,1167301425.5745938,152.0163,-2.28370341,-10.06796883,4.70451518,-3.21319328,-28.48394413,-24.8493093,10160823152.054035,0.4345,10165108134.63,,2024-07-18T15:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-07-18 16:46:13.541968
13,6636,Polkadot,DOT,polkadot-new,794,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1470113943.2931497,8987212354.533587,,2024-07-18T15:45:00.000Z,6.113276046074125,198363294.81876475,4.9147,-0.87523729,-5.45193425,0.86552058,5.40269141,-12.94944801,-10.33797885,8790606267.35303,0.3759,8790606267.35,,2024-07-18T15:45:00.000Z,,,,,,2024-07-18 16:46:13.541968
14,1975,Chainlink,LINK,chainlink,1817,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-07-18T15:44:00.000Z,13.598521293549975,308855018.8343087,-6.9486,-0.95344788,-5.03714599,6.12132173,0.09737435,-19.55808994,-3.36017316,8269260396.809331,0.3541,13598521293.55,,2024-07-18T15:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-07-18 16:46:13.541968
15,1831,Bitcoin Cash,BCH,bitcoin-cash,904,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19734531.25,19734531.25,False,,16,,,,2024-07-18T15:44:00.000Z,376.58646358021645,262409544.97810584,-25.5333,-0.06028934,-1.15652003,6.36564369,-1.8546869,-22.64354905,-21.39892174,7431757333.850768,0.3178,7908315735.18,,2024-07-18T15:44:00.000Z,,,,,,2024-07-18 16:46:13.541968
16,6535,NEAR Protocol,NEAR,near-protocol,427,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1103086274.0,1200965579.0,False,,17,,,,2024-07-18T15:45:00.000Z,5.958618745323895,270150595.04858726,-30.8782,-2.05374063,-3.59304,21.66206576,28.90523725,-23.83834468,6.03328573,6572870549.96589,0.2811,7156096011.52,,2024-07-18T15:45:00.000Z,,,,,,2024-07-18 16:46:13.541968
17,3957,UNUS SED LEO,LEO,unus-sed-leo,48,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,925962453.9,985239504.0,False,,18,,,,2024-07-18T15:44:00.000Z,5.803172093248239,1426119.97616538,70.8456,-0.12009005,-0.71013626,2.34827532,1.72436391,-1.76237238,-0.29791429,5373519471.868139,0.2301,5717514394.78,,2024-07-18T15:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-07-18 16:46:13.541968
18,2,Litecoin,LTC,litecoin,1211,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74763787.3575049,84000000.0,False,,19,,,,2024-07-18T15:45:00.000Z,71.60158807866713,275281872.22332376,-9.4303,-0.78424368,-1.79143614,4.59594047,-0.66428542,-13.50172769,-12.33978489,5353205905.573128,0.2288,6014533398.61,,2024-07-18T15:45:00.000Z,,,,,,2024-07-18 16:46:13.541968
19,4943,Dai,DAI,multi-collateral-dai,3342,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,20,,,,2024-07-18T15:44:00.000Z,0.9999336993861656,172107385.57636467,75.8224,0.00204622,-0.00408499,-0.02605424,0.00840003,-0.01532011,-0.02171204,5347534027.449792,0.2287,5347534027.45,,2024-07-18T15:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2024-07-18 16:46:13.541968
0,1,Bitcoin,BTC,bitcoin,11607,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19727337.0,19727337.0,False,,1,,,,2024-07-18T15:48:00.000Z,63776.08301981126,28710352080.47923,-21.0096,-0.05318938,-1.75903701,11.10076839,-1.70920244,-4.55442909,-1.33241392,1258132282271.7944,53.7802,1339297743416.04,,2024-07-18T15:48:00.000Z,,,,,,2024-07-18 16:49:57.268440
1,1027,Ethereum,ETH,ethereum,9148,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120222728.17831157,120222728.17831157,True,,2,,,,2024-07-18T15:47:00.000Z,3404.242526393259,15515842869.831575,-15.6798,-0.93684254,-1.37570409,8.98150611,-0.59266687,10.7673633,10.13256048,409267323903.6254,17.4946,409267323903.63,,2024-07-18T15:47:00.000Z,,,,,,2024-07-18 16:49:57.268440
2,825,Tether USDt,USDT,tether,91910,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,113632416636.03844,117072162581.68193,True,,3,,,,2024-07-18T15:47:00.000Z,1.0001664823267171,56500166152.2065,-16.6902,-0.05048808,-0.02698275,-0.00941118,0.05040977,-0.00427132,-0.04960285,113651334425.1505,4.8605,117091653027.7,,2024-07-18T15:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-18 16:49:57.268440
3,1839,BNB,BNB,bnb,2193,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147581992.3924666,147581992.3924666,False,,4,,,,2024-07-18T15:47:00.000Z,568.1253107526155,1650683002.5454023,-9.6819,-0.38019598,-1.44053211,7.82650891,-2.68674398,-1.47981483,1.42100489,83845065289.46024,3.584,83845065289.46,,2024-07-18T15:47:00.000Z,,,,,,2024-07-18 16:49:57.268440
4,5426,Solana,SOL,solana,706,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,464274532.9981066,580443422.2149613,True,,5,,,,2024-07-18T15:47:00.000Z,157.27796008870519,2123050082.701202,-16.7743,-1.13856785,-1.33915053,12.85566523,15.21635799,-6.20243368,7.02589244,73020151471.07845,3.1213,91290957392.88,,2024-07-18T15:47:00.000Z,,,,,,2024-07-18 16:49:57.268440
5,3408,USDC,USDC,usd-coin,21040,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33769863394.425415,33769863394.425415,False,,6,,,,2024-07-18T15:47:00.000Z,1.000015941126589,6283851687.519336,-10.9796,-0.03361074,-0.01280399,0.00032187,-0.0121238,-0.00338234,-0.01389208,33770401724.092678,1.4443,33770401724.09,,2024-07-18T15:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-18 16:49:57.268440
6,52,XRP,XRP,xrp,1354,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55909481874.0,99987431729.0,False,,7,,,,2024-07-18T15:48:00.000Z,0.5682829899721025,3492457743.8365235,-0.6826,-1.37883425,-6.61636608,28.51539348,17.03957161,10.89793248,12.99050212,31772407527.147785,1.3588,56828298997.21,,2024-07-18T15:48:00.000Z,,,,,,2024-07-18 16:49:57.268440
7,11419,Toncoin,TON,toncoin,464,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2512083525.8243065,5109158711.59773,True,,8,3414166606.0,24450730746.591866,,2024-07-18T15:47:00.000Z,7.161551724986869,200813281.15976602,-17.4395,-0.74133935,-1.71105947,-0.30796506,1.88429104,12.13202367,11.39230304,17990416107.678158,0.7694,36589504384.27,,2024-07-18T15:47:00.000Z,,,,,,2024-07-18 16:49:57.268440
